source_index,datetime,close,actual_target,prediction,future_return,strategy_return,trade_taken,is_correct,is_win,equity_curve,running_max,drawdown
16943,2026-06-24 15:05:00+00:00,4017.2,0,1,0.0004978592054167,0.0004978592054167,True,False,True,1.06253112065745,1.06253112065745,0.0
13377,2026-06-05 12:55:00+00:00,4432.1,1,-1,0.0012409467295413,-0.0012409467295413,True,False,False,1.0612125761382343,1.06253112065745,-0.0012409467295412258
19595,2026-07-08 10:05:00+00:00,4051.9,0,1,0.0006416742762653,0.0006416742762653,True,False,True,1.0618935289499916,1.06253112065745,-0.0006000687368703517
304,2026-03-31 02:00:00+00:00,4623.4,0,1,0.0008867932690228,0.0008867932690228,True,False,True,1.0628352089838833,1.0628352089838833,0.0
16929,2026-06-24 13:55:00+00:00,4054.9,-1,-1,-0.0032553207230758,0.0032553207230758,True,True,True,1.0662950784649032,1.0662950784649032,0.0
4805,2026-04-23 09:05:00+00:00,4711.7,0,1,0.0003183564318611,0.0003183564318611,True,False,True,1.0666345403613944,1.0666345403613944,0.0
6812,2026-05-04 15:20:00+00:00,4532.0,1,1,0.0035525154457194,0.0035525154457194,True,True,True,1.070423776040966,1.070423776040966,0.0
1649,2026-04-07 23:05:00+00:00,4843.2,0,-1,0.0003923026098449,-0.0003923026098449,True,False,False,1.0700038459999852,1.070423776040966,-0.0003923026098447968
12285,2026-06-01 13:55:00+00:00,4480.1,0,-1,0.0008928372134551,-0.0008928372134551,True,False,False,1.0690485067477362,1.070423776040966,-0.0012847895609310322
1204,2026-04-06 08:00:00+00:00,4719.7,-1,-1,-0.0019492764370616,0.0019492764370616,True,True,True,1.0711323778120156,1.0711323778120156,0.0
7656,2026-05-07 16:40:00+00:00,4721.2,0,1,0.0006354316699144,0.0006354316699144,True,False,True,1.0718130092475482,1.0718130092475482,0.0
10656,2026-05-22 13:40:00+00:00,4518.4,-1,-1,-0.001504957507082,0.001504957507082,True,True,True,1.0734260422820034,1.0734260422820034,0.0
18274,2026-07-01 11:00:00+00:00,4020.2,0,1,0.0009701009900004,0.0009701009900004,True,False,True,1.0744673739483135,1.0744673739483135,0.0
16922,2026-06-24 13:20:00+00:00,3989.8,0,1,0.0004010226076494,0.0004010226076494,True,False,True,1.0748982596564485,1.0748982596564485,0.0
455,2026-03-31 14:35:00+00:00,4639.6,0,1,-0.000237089404259,-0.000237089404259,True,False,False,1.0746434126684274,1.0748982596564485,-0.0002370894042590388
13239,2026-06-05 01:25:00+00:00,4485.1,0,-1,-0.000981026064079,0.000981026064079,True,False,True,1.075697665865846,1.075697665865846,0.0
17882,2026-06-30 01:20:00+00:00,3983.5,1,1,0.002158905485126,0.002158905485126,True,True,True,1.078019995457021,1.078019995457021,0.0
9183,2026-05-15 05:55:00+00:00,4562.9,0,1,0.0009862149071862,0.0009862149071862,True,False,True,1.0790831548467856,1.0790831548467856,0.0
6520,2026-05-01 14:00:00+00:00,4646.6,0,1,-6.456333663329428e-05,-6.456333663329428e-05,True,False,False,1.079013485637804,1.0790831548467856,-6.456333663329428e-05
17456,2026-06-26 11:50:00+00:00,4059.1,0,1,0.0004680840580424,0.0004680840580424,True,False,True,1.079518554648844,1.079518554648844,0.0
9268,2026-05-15 13:00:00+00:00,4548.2,-1,-1,-0.0012532430412031,0.0012532430412031,True,True,True,1.0808714537653072,1.0808714537653072,0.0
990,2026-04-02 13:10:00+00:00,4612.9,0,1,0.0008020984630061,0.0008020984630061,True,False,True,1.0817384190970796,1.0817384190970796,0.0
4322,2026-04-21 14:50:00+00:00,4757.2,0,1,4.204153703857294e-05,4.204153703857294e-05,True,False,True,1.0817838970428921,1.0817838970428921,0.0
14484,2026-06-11 13:10:00+00:00,4094.1,0,1,-9.770157055277728e-05,-9.770157055277728e-05,True,False,False,1.0816782050571523,1.0817838970428921,-9.770157055277728e-05
17920,2026-06-30 04:30:00+00:00,4009.5,0,1,-0.0007981045018081,-0.0007981045018081,True,False,False,1.0808149128121884,1.0817838970428921,-0.0008957280962976766
13116,2026-06-04 14:10:00+00:00,4515.5,0,-1,0.0,-0.0,True,False,False,1.0808149128121884,1.0817838970428921,-0.0008957280962976766
1659,2026-04-07 23:55:00+00:00,4860.7,1,-1,0.0029419630917357,-0.0029419630917357,True,False,False,1.0776351952296974,1.0817838970428921,-0.0038350559890338864
900,2026-04-02 05:40:00+00:00,4660.2,-1,1,-0.0090554053474098,-0.0090554053474098,True,False,False,1.0678767717202575,1.0817838970428921,-0.01285573334993284
17,2026-03-30 01:05:00+00:00,4485.8,0,1,0.0005127290561326,0.0005127290561326,True,False,True,1.0684243031694876,1.0817838970428921,-0.012349595801826596
2117,2026-04-09 15:05:00+00:00,4787.4,1,1,0.0014412833688433,0.0014412833688433,True,True,True,1.0699642053485137,1.0817838970428921,-0.010926111700024554
284,2026-03-31 00:20:00+00:00,4521.6,1,1,0.0039587756546355,0.0039587756546355,True,True,True,1.0741999535959788,1.0817838970428921,-0.007010590070386957
13612,2026-06-08 09:30:00+00:00,4298.0,1,1,0.0046533271288971,0.0046533271288971,True,True,True,1.079198557381907,1.0817838970428921,-0.0023898855104539374
