source_index,datetime,close,actual_target,prediction,future_return,strategy_return,trade_taken,is_correct,is_win,equity_curve,running_max,drawdown
20172,2026-07-10 01:00:00+00:00,4134.0,0,-1,-0.0007740686985969,0.0007740686985969,True,False,True,1.0007740686985969,1.0007740686985969,0.0
10181,2026-02-05 19:45:00+00:00,4852.5,0,-1,0.0007212776919114,-0.0007212776919114,True,False,False,1.000052232688201,1.0007740686985969,-0.0007212776919114372
13703,2026-04-01 06:15:00+00:00,4734.7,0,1,0.0,0.0,True,False,False,1.000052232688201,1.0007740686985969,-0.0007212776919114372
16625,2026-05-18 00:45:00+00:00,4518.5,-1,-1,-0.0040500165984287,0.0040500165984287,True,True,True,1.004102460829884,1.004102460829884,0.0
16032,2026-05-07 13:30:00+00:00,4758.4,0,-1,-0.0003992938802958,0.0003992938802958,True,False,True,1.0045033927976832,1.0045033927976832,0.0
18253,2026-06-10 19:15:00+00:00,4108.0,1,1,0.0017283349561831,0.0017283349561831,True,True,True,1.00623951112506,1.00623951112506,0.0
7832,2025-12-31 05:00:00+00:00,4346.6,1,-1,0.0016564671237289,-0.0016564671237289,True,False,False,1.0045727084562843,1.00623951112506,-0.0016564671237287998
7369,2025-12-23 01:00:00+00:00,4519.9,-1,-1,-0.002146065178433,0.002146065178433,True,True,True,1.0067285869651066,1.0067285869651066,0.0
3443,2025-10-22 15:15:00+00:00,4045.5,1,-1,0.0014336917562725,-0.0014336917562725,True,False,False,1.0052852484891708,1.0067285869651066,-0.0014336917562726148
3356,2025-10-21 16:30:00+00:00,4126.2,0,1,-0.0003392952353253,-0.0003392952353253,True,False,False,1.0049441599942157,1.0067285869651066,-0.0017725005468158805
15794,2026-05-05 00:00:00+00:00,4537.7,-1,-1,-0.0024902483637084,0.0024902483637084,True,True,True,1.0074467205442597,1.0074467205442597,0.0
9854,2026-02-02 07:00:00+00:00,4559.6,1,1,0.0050004386349677,0.0050004386349677,True,True,True,1.0124843960483407,1.0124843960483407,0.0
10078,2026-02-04 17:00:00+00:00,4943.4,0,1,-0.0007889306954727,-0.0007889306954727,True,False,False,1.011685616029611,1.0124843960483407,-0.0007889306954727004
11289,2026-02-24 00:15:00+00:00,5246.7,0,-1,0.0006289667791183,-0.0006289667791183,True,False,False,1.0110492993862166,1.0124843960483407,-0.0014174012633925148
10163,2026-02-05 15:15:00+00:00,4840.9,-1,1,-0.0018178437893778,-0.0018178437893778,True,False,False,1.0092113696965725,1.0124843960483407,-0.0032326684386866367
10070,2026-02-04 15:00:00+00:00,5013.3,-1,1,-0.006363074222568,-0.006363074222568,True,False,False,1.0027896828449339,1.0124843960483407,-0.009575172952042244
13158,2026-03-24 08:00:00+00:00,4416.9,-1,1,-0.0042563789082838,-0.0042563789082838,True,False,False,0.998521429989428,1.0124843960483407,-0.013790796296129781
5004,2025-11-14 15:30:00+00:00,4075.2,1,1,0.0049813506085591,0.0049813506085591,True,True,True,1.0034954153223652,1.0124843960483407,-0.00887814247909291
9423,2026-01-26 14:15:00+00:00,5075.6,0,1,0.0005910631255419,0.0005910631255419,True,False,True,1.0040885444590126,1.0124843960483407,-0.008292326896193747
4033,2025-10-31 01:45:00+00:00,4032.0,-1,-1,-0.0021329365079364,0.0021329365079364,True,True,True,1.0062302015726898,1.0124843960483407,-0.0061770773950300395
13817,2026-04-02 11:45:00+00:00,4626.2,1,1,0.0027020016428169,0.0027020016428169,True,True,True,1.0089490372303913,1.0124843960483407,-0.0034917662254823068
12813,2026-03-18 13:45:00+00:00,4881.8,0,1,0.0005530746855668,0.0005530746855668,True,False,True,1.0095070614019106,1.0124843960483407,-0.002940622747422572
9908,2026-02-02 20:30:00+00:00,4703.4,-1,-1,-0.0057617893438788,0.0057617893438788,True,True,True,1.0153236284308667,1.0153236284308667,0.0
14507,2026-04-15 00:15:00+00:00,4858.2,0,-1,-0.0007615989461117,0.0007615989461117,True,False,True,1.016096897836242,1.016096897836242,0.0
11439,2026-02-25 14:45:00+00:00,5210.2,0,-1,0.0003262830601511,-0.0003262830601511,True,False,False,1.015765362631006,1.016096897836242,-0.0003262830601510336
2430,2025-10-07 15:00:00+00:00,4010.1,0,1,-0.0004987406797835,-0.0004987406797835,True,False,False,1.0152587591235467,1.016096897836242,-0.0008248610092994602
219,2025-09-03 14:15:00+00:00,3628.2,0,-1,-0.0004961137754257,0.0004961137754257,True,False,True,1.0157624429795695,1.016096897836242,-0.00032915645878317523
17647,2026-06-02 05:45:00+00:00,4547.0,0,1,0.000395865405762,0.000395865405762,True,False,True,1.0161645481912176,1.0161645481912176,0.0
17964,2026-06-05 16:00:00+00:00,4358.2,0,-1,-0.0008489743472075,0.0008489743472075,True,False,True,1.0170272458251737,1.0170272458251737,0.0
