source_index,datetime,close,actual_target,prediction,future_return,strategy_return,trade_taken,is_correct,is_win,equity_curve,running_max,drawdown
4300,2025-11-05 00:30:00+00:00,3939.2,1,-1,0.0022339561332249,-0.0022339561332249,True,False,False,0.9977660438667751,0.9977660438667751,0.0
16084,2026-05-08 03:30:00+00:00,4733.2,-1,-1,-0.001077495140708,0.001077495140708,True,True,True,0.998841131930605,0.998841131930605,0.0
19861,2026-07-06 15:15:00+00:00,4162.2,0,1,-0.0001441545336599,-0.0001441545336599,True,False,False,0.9986971444530311,0.998841131930605,-0.0001441545336599015
16411,2026-05-13 16:15:00+00:00,4714.7,-1,-1,-0.0014422974950686,0.0014422974950686,True,True,True,1.0001375628428077,1.0001375628428077,0.0
15986,2026-05-07 02:00:00+00:00,4712.6,0,-1,-0.0004031744684463,0.0004031744684463,True,False,True,1.00054079277308,1.00054079277308,0.0
5554,2025-11-24 15:00:00+00:00,4090.6,0,1,-0.0009534053684056,-0.0009534053684056,True,False,False,0.9995868718099414,1.00054079277308,-0.0009534053684056021
2302,2025-10-06 06:00:00+00:00,3950.5,0,1,0.0007087710416402,0.0007087710416402,True,False,True,1.000295350038284,1.00054079277308,-0.0002453100728814217
10181,2026-02-05 19:45:00+00:00,4852.5,0,-1,0.0007212776919114,-0.0007212776919114,True,False,False,0.9995738593169787,1.00054079277308,-0.0009664108281096651
13703,2026-04-01 06:15:00+00:00,4734.7,0,1,0.0,0.0,True,False,False,0.9995738593169787,1.00054079277308,-0.0009664108281096651
12064,2026-03-06 11:30:00+00:00,5090.5,0,-1,-0.0008643551713976,0.0008643551713976,True,False,True,1.0004378461514731,1.00054079277308,-0.00010289097890914256
3225,2025-10-20 06:45:00+00:00,4249.2,1,1,0.0044478960745553,0.0044478960745553,True,True,True,1.0048876897202068,1.0048876897202068,0.0
16625,2026-05-18 00:45:00+00:00,4518.5,-1,1,-0.0040500165984287,-0.0040500165984287,True,False,False,1.0008178778972832,1.0048876897202068,-0.004050016598428852
16216,2026-05-11 13:30:00+00:00,4753.7,-1,1,-0.0016828996360729,-0.0016828996360729,True,False,False,0.9991336018547945,1.0048876897202068,-0.005726100463042227
5897,2025-12-01 01:00:00+00:00,4263.8,1,1,0.0025564050846662,0.0025564050846662,True,True,True,1.001687792074837,1.0048876897202068,-0.0031843336107150177
16032,2026-05-07 13:30:00+00:00,4758.4,0,-1,-0.0003992938802958,0.0003992938802958,True,False,True,1.0020877598801794,1.0048876897202068,-0.002786311215342896
2564,2025-10-09 02:30:00+00:00,4038.0,0,1,9.90589400693409e-05,9.90589400693409e-05,True,False,True,1.0021870256315295,1.0048876897202068,-0.002687528284309293
18253,2026-06-10 19:15:00+00:00,4108.0,1,1,0.0017283349561831,0.0017283349561831,True,True,True,1.0039191405005616,1.0048876897202068,-0.0009638382772056975
16474,2026-05-14 09:00:00+00:00,4701.5,0,-1,-0.0008933319153461,0.0008933319153461,True,False,True,1.0048159735091977,1.0048876897202068,-7.13673893537603e-05
13738,2026-04-01 15:00:00+00:00,4792.0,1,1,0.0016903171953255,0.0016903171953255,True,True,True,1.0065144312273582,1.0065144312273582,0.0
7832,2025-12-31 05:00:00+00:00,4346.6,1,-1,0.0016564671237289,-0.0016564671237289,True,False,False,1.0048471731624713,1.0065144312273582,-0.0016564671237289108
7369,2025-12-23 01:00:00+00:00,4519.9,-1,-1,-0.002146065178433,0.002146065178433,True,True,True,1.0070036406904421,1.0070036406904421,0.0
19825,2026-07-06 06:15:00+00:00,4168.3,0,1,-0.0002159153611785,-0.0002159153611785,True,False,False,1.0067862131356544,1.0070036406904421,-0.00021591536117848698
13291,2026-03-25 18:15:00+00:00,4549.5,0,-1,-0.0005495109352675,0.0005495109352675,True,False,True,1.007339453169249,1.007339453169249,0.0
12530,2026-03-13 12:00:00+00:00,5114.3,1,-1,0.0010363099544414,-0.0010363099544414,True,False,False,1.0062955372664282,1.007339453169249,-0.0010363099544413723
15159,2026-04-24 02:15:00+00:00,4698.9,0,-1,-6.384472961740162e-05,6.384472961740162e-05,True,False,True,1.0063597839329201,1.007339453169249,-0.000972531387752773
14324,2026-04-13 00:30:00+00:00,4701.0,1,1,0.003616251861306,0.003616251861306,True,True,True,1.0099990343747112,1.0099990343747112,0.0
13991,2026-04-07 09:15:00+00:00,4713.8,-1,-1,-0.0043913615342185,0.0043913615342185,True,True,True,1.0144343052838622,1.0144343052838622,0.0
10835,2026-02-17 01:45:00+00:00,4977.0,1,1,0.0015069318866787,0.0015069318866787,True,True,True,1.0159629886854353,1.0159629886854353,0.0
3443,2025-10-22 15:15:00+00:00,4045.5,1,-1,0.0014336917562725,-0.0014336917562725,True,False,False,1.014506410923879,1.0159629886854353,-0.0014336917562725038
4360,2025-11-05 15:30:00+00:00,3993.1,-1,1,-0.0013022463749968,-0.0013022463749968,True,False,False,1.0131852736278424,1.0159629886854353,-0.0027340711113769123
3356,2025-10-21 16:30:00+00:00,4126.2,0,1,-0.0003392952353253,-0.0003392952353253,True,False,False,1.0128415046919987,1.0159629886854353,-0.0030724386894009914
15794,2026-05-05 00:00:00+00:00,4537.7,-1,-1,-0.0024902483637084,0.0024902483637084,True,True,True,1.0153637315917539,1.0159629886854353,-0.0005898414611115177
14464,2026-04-14 12:30:00+00:00,4791.0,0,1,0.0004800667919016,0.0004800667919016,True,False,True,1.0158511740009923,1.0159629886854353,-0.0001100578325079482
9854,2026-02-02 07:00:00+00:00,4559.6,1,1,0.0050004386349677,0.0050004386349677,True,True,True,1.0209308754588442,1.0209308754588442,0.0
15925,2026-05-06 09:45:00+00:00,4713.4,0,1,-0.0005940510035217,-0.0005940510035217,True,False,False,1.0203243904477515,1.0209308754588442,-0.0005940510035218338
16460,2026-05-14 05:30:00+00:00,4704.2,-1,-1,-0.0016793503677563,0.0016793503677563,True,True,True,1.0220378725880808,1.0220378725880808,0.0
10979,2026-02-18 14:45:00+00:00,5012.3,1,1,0.0024739141711389,0.0024739141711389,True,True,True,1.0245663065645172,1.0245663065645172,0.0
19118,2026-06-24 09:30:00+00:00,4085.7,0,-1,-0.0009545487921285,0.0009545487921285,True,False,True,1.025544305094904,1.025544305094904,0.0
