source_index,datetime,close,actual_target,prediction,future_return,strategy_return,trade_taken,is_correct,is_win,equity_curve,running_max,drawdown
17348,2026-06-26 02:50:00+00:00,4001.4,1,1,0.0011495976408257,0.0011495976408257,True,True,True,1.0011495976408258,1.0011495976408258,0.0
17349,2026-06-26 02:55:00+00:00,4006.0,0,1,-0.0001248127808287,-0.0001248127808287,True,False,False,1.0010246413755188,1.0011495976408258,-0.00012481278082854264
17350,2026-06-26 03:00:00+00:00,4005.5,1,1,0.0012233179378355,0.0012233179378355,True,True,True,1.002249212775529,1.002249212775529,0.0
17351,2026-06-26 03:05:00+00:00,4010.4,0,1,0.0005735088769198,0.0005735088769198,True,False,True,1.0028240115959417,1.0028240115959417,0.0
17352,2026-06-26 03:10:00+00:00,4012.7,0,1,0.0003987340194882,0.0003987340194882,True,False,True,1.0032238716449247,1.0032238716449247,0.0
17353,2026-06-26 03:15:00+00:00,4014.3,-1,1,-0.0013701018857583,-0.0013701018857583,True,False,False,1.0018493527265462,1.0032238716449247,-0.001370101885758368
17354,2026-06-26 03:20:00+00:00,4008.8,0,1,0.00039912193175,0.00039912193175,True,False,True,1.002249212775529,1.0032238716449247,-0.0009715267917196346
17355,2026-06-26 03:25:00+00:00,4010.4,0,1,9.974067424689537e-05,9.974067424689537e-05,True,False,True,1.0023491777877747,1.0032238716449247,-0.0008718830182099513
17356,2026-06-26 03:30:00+00:00,4010.8,0,1,0.0005485189987035,0.0005485189987035,True,False,True,1.0028989853551262,1.0032238716449247,-0.00032384226390635984
17357,2026-06-26 03:35:00+00:00,4013.0,0,1,0.0006229753301769,0.0006229753301769,True,False,True,1.0035237666816619,1.0035237666816619,0.0
17358,2026-06-26 03:40:00+00:00,4015.5,0,1,-0.00062258747354,-0.00062258747354,True,False,False,1.0028989853551262,1.0035237666816619,-0.0006225874735399373
17366,2026-06-26 04:20:00+00:00,4023.0,0,1,-0.0001242853591847,-0.0001242853591847,True,False,False,1.0027743396945052,1.0035237666816619,-0.0007467954542170752
17367,2026-06-26 04:25:00+00:00,4022.5,0,1,-0.0005966438781852,-0.0005966438781852,True,False,False,1.0021760405235252,1.0035237666816619,-0.0013429937614664045
17426,2026-06-26 09:20:00+00:00,4063.3,0,-1,7.383161469731725e-05,-7.383161469731725e-05,True,False,False,1.0021020482482423,1.0035237666816619,-0.0014167262207657183
17427,2026-06-26 09:25:00+00:00,4063.6,0,-1,0.0,-0.0,True,False,False,1.0021020482482423,1.0035237666816619,-0.0014167262207657183
17428,2026-06-26 09:30:00+00:00,4063.6,0,-1,0.0008613052465793,-0.0008613052465793,True,False,False,1.001238932496478,1.0035237666816619,-0.0022768112336183366
